RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,debt_to_income,total_late_payments,high_utilization,actual,predicted,probability,result_type
0.009985653,72,0,0.277165033,9791.0,8,0,2,0,0,2713.722838103,0,0,0,0,0.07635652910349194,Hit (Good Payer)
0.062911476,51,0,0.357748899,9310.0,15,0,1,0,0,3330.64224969,0,0,0,0,0.19455451595751735,Hit (Good Payer)
0.988622728,38,0,0.323503491,14750.0,16,0,4,0,1,4771.67649225,0,1,0,1,0.547317772227753,False Alarm
0.604395604,36,0,0.710350955,2250.0,18,0,0,0,0,1598.28964875,0,0,0,1,0.579775996548745,False Alarm
0.0,64,0,0.036156375,57195.0,6,0,1,0,1,2067.963868125,0,0,0,0,0.09062583224679152,Hit (Good Payer)
0.456069907,53,1,0.851885507,2200.0,12,0,1,0,1,1874.1481154,1,0,0,1,0.5420910290003872,False Alarm
0.0,23,0,0.049771789,4600.0,3,0,0,0,0,228.9502294,0,0,0,0,0.20493362511302848,Hit (Good Payer)
0.059936027,45,0,0.009498417,6000.0,2,0,0,0,2,56.990502,0,0,0,0,0.14032198406410754,Hit (Good Payer)
0.319214841,69,0,0.409530157,3000.0,9,0,2,0,0,1228.590471,0,0,0,0,0.24252319554525265,Hit (Good Payer)
0.9999999,86,0,1460.0,5400.0,2,0,1,0,0,7884000.0,0,1,0,0,0.15602983085758473,Hit (Good Payer)
0.812318768,75,0,0.136543116,7850.0,4,0,1,0,0,1071.8634605999998,0,1,0,0,0.2989291821233417,Hit (Good Payer)
0.026631425,69,0,0.007904009,10500.0,12,0,0,0,0,82.99209450000001,0,0,0,0,0.0742998909801092,Hit (Good Payer)
0.121667594,58,0,0.339805825,1750.0,7,0,0,0,0,594.66019375,0,0,0,0,0.18228457348050509,Hit (Good Payer)
0.9999999,49,1,0.109541404,4600.0,1,1,0,0,0,503.8904584,2,1,1,1,0.8694777625850145,Hit (Defaulter)
0.050251256,42,0,0.284637859,6502.0,8,0,1,0,0,1850.715359218,0,0,0,0,0.12973967170550266,Hit (Good Payer)
0.029388035,68,0,172.0,5400.0,7,0,1,0,0,928800.0,0,0,0,0,0.05434499901961965,Hit (Good Payer)
0.147937798,52,0,0.138396046,35000.0,9,0,2,0,0,4843.86161,0,0,0,0,0.1766692260881334,Hit (Good Payer)
0.823041218,63,0,0.495000769,6500.0,14,0,2,0,0,3217.5049985,0,1,0,0,0.3855445271340593,Hit (Good Payer)
0.037848108,76,0,0.006138393,3583.0,2,0,0,0,0,21.993862119,0,0,0,0,0.053168059763100455,Hit (Good Payer)
0.068335636,39,0,0.517102263,5700.0,9,0,1,0,1,2947.4828991,0,0,0,0,0.21907305714393996,Hit (Good Payer)
0.049387974,70,0,0.234137291,5389.0,5,0,1,0,1,1261.765861199,0,0,0,0,0.06997615541322459,Hit (Good Payer)
0.0,29,0,0.080572437,5100.0,7,0,0,0,0,410.9194287,0,0,0,0,0.18613063005526714,Hit (Good Payer)
0.9999999,65,2,0.510247855,4195.0,3,0,1,0,0,2140.489751725,2,1,0,1,0.7328846435933914,False Alarm
0.211368395,46,0,0.235927298,11333.0,7,0,1,0,1,2673.764068234,0,0,0,0,0.13044684280414282,Hit (Good Payer)
0.091896937,66,0,0.259158444,8816.0,5,0,1,0,0,2284.7408423039997,0,0,0,0,0.06354488990177212,Hit (Good Payer)
0.00390564,43,0,0.204773869,2387.0,6,0,0,0,2,488.795225303,0,0,0,0,0.17580605922419948,Hit (Good Payer)
0.0,55,0,1976.0,5400.0,6,0,1,0,0,10670400.0,0,0,0,0,0.08126905083784841,Hit (Good Payer)
0.426357508,43,0,0.288790617,5200.0,7,0,0,0,2,1501.7112084,0,0,0,0,0.2915205357567838,Hit (Good Payer)
0.218501615,49,0,0.963407319,5000.0,10,0,4,0,2,4817.036595,0,0,0,0,0.41102566789789685,Hit (Good Payer)
0.034948843,61,0,0.229345218,5833.0,6,0,1,0,0,1337.770656594,0,0,0,0,0.0703045365037244,Hit (Good Payer)
0.105831888,68,0,0.390576178,8000.0,15,0,1,0,1,3124.609424,0,0,0,0,0.17648391825806128,Hit (Good Payer)
0.015426516,61,0,710.0,5400.0,13,0,0,0,2,3834000.0,0,0,0,0,0.10872917339058893,Hit (Good Payer)
0.243506113,52,1,0.016259456,11500.0,4,0,0,0,1,186.98374399999997,1,0,0,0,0.2929166011929124,Hit (Good Payer)
0.9999999,32,0,0.248560963,1910.0,2,0,0,0,1,474.75143933,0,1,0,1,0.6221426805291607,False Alarm
0.00054543,56,1,0.394790812,4875.0,8,0,2,0,0,1924.6052085,1,0,0,0,0.31831298986597056,Hit (Good Payer)
0.152462896,56,0,3250.0,5400.0,14,0,2,0,0,17550000.0,0,0,0,0,0.14734250342778338,Hit (Good Payer)
0.017182083,68,0,0.005999,6000.0,5,0,0,0,0,35.994,0,0,0,0,0.06094485457717615,Hit (Good Payer)
0.016003404,73,0,34.0,5400.0,3,0,0,0,0,183600.0,0,0,0,0,0.0486410958353678,Hit (Good Payer)
0.310479218,38,0,0.387514421,7800.0,5,0,1,0,2,3022.6124838,0,0,0,0,0.2194168440489814,Hit (Good Payer)
0.608130623,30,0,0.104986877,2666.0,2,0,0,0,0,279.895014082,0,0,0,0,0.4394533509823293,Hit (Good Payer)
0.001066619,79,0,0.196901549,4001.0,5,0,1,0,1,787.8030975490001,0,0,0,0,0.074120549436917,Hit (Good Payer)
0.822782942,51,0,0.366492147,2100.0,9,0,0,0,0,769.6335087,0,1,0,1,0.5724567133959758,False Alarm
0.854145854,24,0,33.0,0.0,4,0,0,0,0,0.0,0,1,0,0,0.41306845289772776,Hit (Good Payer)
0.471731254,57,0,0.271027122,10212.0,30,0,1,0,3,2767.728969864,0,0,0,0,0.2543937488679753,Hit (Good Payer)
0.072096985,27,0,0.071761831,4500.0,6,0,0,0,0,322.9282395,0,0,0,0,0.16640618212762764,Hit (Good Payer)
0.41007969,51,0,1613.0,5400.0,8,0,1,0,0,8710200.0,0,0,0,0,0.23453299988167306,Hit (Good Payer)
0.921832134,50,3,1685.0,5400.0,19,0,1,1,0,9099000.0,4,1,0,1,0.8944610704846354,False Alarm
0.552383069,54,0,0.489627593,4000.0,8,0,0,0,3,1958.510372,0,0,0,0,0.3689188769839992,Hit (Good Payer)
0.418177396,42,1,0.169138477,6000.0,18,0,0,0,2,1014.830862,1,0,0,1,0.5099557386324731,False Alarm
0.430444733,53,0,0.281642229,8524.0,12,0,2,0,0,2400.7183599960003,0,0,0,0,0.23910391036195203,Hit (Good Payer)
0.013771628,73,0,0.005530738,4700.0,7,0,0,0,0,25.9944686,0,0,0,0,0.061024707080574905,Hit (Good Payer)
0.6622245,59,0,0.025316456,1500.0,2,0,0,0,0,37.974684,0,0,0,0,0.3684315258405691,Hit (Good Payer)
0.528930762,42,0,0.205498473,3600.0,5,0,0,0,3,739.7945027999999,0,0,0,0,0.380372796083012,Hit (Good Payer)
0.149113358,68,0,0.699205217,4906.0,8,0,2,0,0,3430.300794602,0,0,0,0,0.17799070633050804,Hit (Good Payer)
0.018128428,73,0,2.805059524,671.0,11,0,2,0,0,1882.194940604,0,0,0,0,0.13968733164901845,Hit (Good Payer)
0.998760598,56,2,1.058420226,7000.0,11,0,2,0,2,7408.941582,2,1,0,1,0.8394138964110232,False Alarm
0.156159836,52,0,0.479815456,5201.0,7,0,2,0,2,2495.520186656,0,0,0,0,0.21087272545399224,Hit (Good Payer)
0.087636749,28,0,0.394862329,6500.0,5,0,2,0,0,2566.6051385,0,0,0,0,0.19035973272634,Hit (Good Payer)
0.379550083,76,0,1322.0,5400.0,5,0,1,0,1,7138800.0,0,0,0,0,0.16189946653295018,Hit (Good Payer)
0.947653217,41,0,582.0,5400.0,3,0,0,0,0,3142800.0,0,1,0,1,0.6409738125273846,False Alarm
0.841371954,44,0,0.433218168,11866.0,10,0,4,0,3,5140.566781488,0,1,0,1,0.5023042359162275,False Alarm
0.9999999,61,0,3.6900369,2438.0,2,0,0,0,1,8996.309962199999,0,1,0,1,0.5010597912213628,False Alarm
0.243696438,45,0,0.386734943,4100.0,16,0,2,0,2,1585.6132663,0,0,0,0,0.27502168076974004,Hit (Good Payer)
0.410198251,38,0,1.327251553,2575.0,24,0,3,0,0,3417.672748975,0,0,0,1,0.5213851553043709,False Alarm
0.369532776,54,0,2157.0,5400.0,4,0,1,0,0,11647800.0,0,0,0,0,0.15837007585745477,Hit (Good Payer)
0.029174271,37,0,1.414868106,1250.0,3,0,1,0,0,1768.5851325,0,0,0,0,0.16126298139807319,Hit (Good Payer)
0.024247269,56,0,0.135178371,6250.0,7,0,0,0,2,844.8648187499999,0,0,0,0,0.1256183963757382,Hit (Good Payer)
0.432132283,64,0,0.391128614,9648.0,21,0,2,0,0,3773.608867872,0,0,0,0,0.21543561397182912,Hit (Good Payer)
0.064204182,77,0,1324.0,5400.0,10,0,1,0,0,7149600.0,0,0,0,0,0.06754610864873496,Hit (Good Payer)
0.478823361,50,0,0.086287543,8123.0,6,0,0,0,0,700.913711789,0,0,0,0,0.2755852965022487,Hit (Good Payer)
0.110549112,33,0,0.337461652,8800.0,7,0,2,0,1,2969.6625376,0,0,0,0,0.16951439693606193,Hit (Good Payer)
0.000401683,79,0,0.115395601,3500.0,8,0,0,0,0,403.8846035,0,0,0,0,0.12483675653879284,Hit (Good Payer)
0.275266385,48,0,0.351092701,7000.0,16,0,1,0,1,2457.648907,0,0,0,0,0.2511389333003713,Hit (Good Payer)
0.053295971,68,0,0.242370744,7929.0,11,0,2,0,0,1921.757629176,0,0,0,0,0.07443153343323171,Hit (Good Payer)
0.73910519,42,0,0.760236145,5250.0,7,0,2,0,3,3991.23976125,0,0,0,0,0.47232807587885905,Hit (Good Payer)
0.804867449,31,2,0.005641906,81000.0,5,0,0,0,2,456.994386,2,1,1,1,0.5590963565233552,Hit (Defaulter)
0.79070155,47,0,1.085971343,3000.0,8,0,1,0,0,3257.914029,0,1,0,1,0.5401223216591688,False Alarm
0.0,31,0,0.204950816,9250.0,12,0,2,0,0,1895.795048,0,0,0,0,0.18136596616265102,Hit (Good Payer)
0.518422793,49,0,0.176648581,9583.0,11,0,0,0,0,1692.823351723,0,0,0,0,0.31774262998697994,Hit (Good Payer)
0.290987727,64,0,0.646958012,3500.0,17,0,0,0,1,2264.353042,0,0,0,0,0.22471770047224862,Hit (Good Payer)
0.0,56,0,0.727802537,5833.0,12,0,2,0,0,4245.272198320999,0,0,0,0,0.20667985781190581,Hit (Good Payer)
0.7235976,62,0,0.465980304,8935.0,14,0,3,0,1,4163.53401624,0,0,0,0,0.38816991735286377,Hit (Good Payer)
0.323897672,48,0,1.111357956,3600.0,14,0,2,0,0,4000.8886416,0,0,0,0,0.4082106405861242,Hit (Good Payer)
0.810904419,53,6,0.53594132,6134.0,16,1,2,0,3,3287.4640568800005,7,1,1,1,0.8904151167441817,Hit (Defaulter)
0.505494505,35,0,0.004999,5000.0,4,0,0,0,2,24.995,0,0,0,0,0.4213429678053054,Hit (Good Payer)
0.385297036,61,1,0.797525309,4444.0,24,0,1,0,0,3544.202473196,1,0,0,0,0.39032144446315437,Hit (Good Payer)
0.375278163,68,2,0.457392719,9833.0,14,0,2,0,0,4497.542605927,2,0,0,1,0.5713814201989138,False Alarm
0.9999999,26,0,569.0,5400.0,2,0,0,2,0,3072600.0,2,1,0,1,0.8270266489798115,False Alarm
0.038464489,63,0,0.130347861,2500.0,5,0,1,0,0,325.86965250000003,0,0,0,0,0.09428238742711402,Hit (Good Payer)
0.9999999,33,0,0.281593724,13000.0,11,0,1,1,2,3660.718412,1,1,0,1,0.678402380327342,False Alarm
0.075778568,72,0,0.411820782,3146.0,10,0,1,0,0,1295.588180172,0,0,0,0,0.1623308247904162,Hit (Good Payer)
0.0,50,0,0.238482966,14000.0,11,0,2,0,0,3338.761524,0,0,0,0,0.15775724591224433,Hit (Good Payer)
0.200254164,61,0,116.0,5400.0,11,0,0,0,0,626400.0,0,0,0,0,0.10844092699744462,Hit (Good Payer)
0.936690115,50,1,1660.0,5400.0,7,0,1,0,0,8964000.0,1,1,0,1,0.73957285364209,False Alarm
0.133022713,72,0,0.103006908,9843.0,20,0,0,0,1,1013.896995444,0,0,0,0,0.16843912475352393,Hit (Good Payer)
0.032133522,54,0,0.104458299,8500.0,6,0,1,0,2,887.8955415,0,0,0,0,0.10437307391072313,Hit (Good Payer)
0.000579682,58,0,0.0,5400.0,5,0,0,0,0,0.0,0,0,0,0,0.06956587662974549,Hit (Good Payer)
0.054247825,37,0,0.31028162,6000.0,7,0,1,0,1,1861.68972,0,0,0,0,0.14354897351093246,Hit (Good Payer)
0.20806914,56,0,0.172187468,9750.0,14,0,2,0,0,1678.827813,0,0,0,0,0.16273330717384307,Hit (Good Payer)
0.179735022,34,0,0.50059976,2500.0,7,0,1,0,2,1251.4994,0,0,0,0,0.24828584925021416,Hit (Good Payer)
0.056106592,34,0,0.897774298,8940.0,10,0,5,0,3,8026.10222412,0,0,0,1,0.5342887248988825,False Alarm
0.931548566,55,0,0.794766547,5846.0,12,0,4,0,0,4646.205233762001,0,1,0,1,0.5818689301218747,False Alarm
0.082238502,66,0,0.377531123,6666.0,16,0,2,0,0,2516.622465918,0,0,0,0,0.14854803190829424,Hit (Good Payer)
0.844615538,34,0,0.730603104,6250.0,6,0,2,0,1,4566.269399999999,0,1,0,1,0.6004128763303752,False Alarm
0.032965568,52,0,0.445862387,7600.0,10,0,2,0,1,3388.5541412,0,0,0,0,0.19996110172779555,Hit (Good Payer)
0.262862488,30,0,0.228489825,2800.0,6,0,0,0,0,639.77151,0,0,0,0,0.20978019208873228,Hit (Good Payer)
0.906685863,49,5,0.943097576,4990.0,16,1,1,1,3,4706.05690424,7,1,1,1,0.9552557690203187,Hit (Defaulter)
0.465831632,80,0,0.255938697,2609.0,6,0,0,0,0,667.744060473,0,0,0,0,0.23494800996962936,Hit (Good Payer)
0.049395865,83,0,0.097710416,3100.0,9,0,0,0,0,302.90228959999996,0,0,0,0,0.12294418961268345,Hit (Good Payer)
0.0,69,0,0.355232407,3850.0,11,0,2,0,0,1367.6447669499998,0,0,0,0,0.12902696389024854,Hit (Good Payer)
0.154523569,27,0,0.620908131,2840.0,8,0,2,0,0,1763.37909204,0,0,1,0,0.2826145427865326,Miss (Hidden Default)
0.527100985,39,0,0.253932863,8072.0,6,0,0,0,7,2049.746070136,0,0,0,0,0.29679993761845697,Hit (Good Payer)
0.026468809,61,0,0.331796601,14532.0,8,0,1,0,0,4821.668205732,0,0,0,0,0.10179713470495283,Hit (Good Payer)
0.001796192,28,0,0.061713902,5962.0,6,0,0,0,2,367.938283724,0,0,0,0,0.1827873101569222,Hit (Good Payer)
0.572092744,62,0,0.324189526,4811.0,12,0,1,0,0,1559.675809586,0,0,0,0,0.3111310805904372,Hit (Good Payer)
0.006797509,29,0,3537.0,0.0,9,0,3,0,2,0.0,0,0,0,0,0.20690151911186722,Hit (Good Payer)
0.101040862,63,0,0.196755673,10972.0,7,0,1,0,0,2158.803244156,0,0,0,0,0.07008427420092125,Hit (Good Payer)
0.598366803,81,0,0.084582853,2600.0,8,0,0,0,0,219.9154178,0,0,0,0,0.3277264960502496,Hit (Good Payer)
0.033341768,65,0,1.826810991,1200.0,13,0,1,0,0,2192.1731892000003,0,0,0,0,0.15768269471908178,Hit (Good Payer)
0.00470024,34,0,0.148791922,13864.0,8,0,2,0,2,2062.851206608,0,0,0,0,0.13208876875595998,Hit (Good Payer)
0.314232002,43,0,0.261173883,10000.0,11,0,1,0,3,2611.73883,0,0,0,0,0.20015028420702652,Hit (Good Payer)
0.9999999,44,0,0.0,5400.0,0,0,0,0,0,0.0,0,1,0,1,0.6680767210459314,False Alarm
0.098498602,67,0,0.117840111,19500.0,12,0,3,0,0,2297.8821645,0,0,0,0,0.09702441030035734,Hit (Good Payer)
0.0773167,44,0,0.312874942,6500.0,18,0,1,0,2,2033.687123,0,0,0,0,0.1826723689424124,Hit (Good Payer)
0.9999999,46,0,0.097167585,5083.0,10,0,0,0,1,493.902834555,0,1,0,0,0.49589444139751315,Hit (Good Payer)
0.016851968,79,0,0.227085879,9000.0,7,0,2,0,0,2043.772911,0,0,0,0,0.06499034951060678,Hit (Good Payer)
0.003138873,59,0,0.111629457,3000.0,5,0,0,0,0,334.888371,0,0,0,0,0.12837200300393778,Hit (Good Payer)
0.550612274,40,1,0.166232262,17264.0,5,0,1,0,1,2869.8337711679997,1,0,0,1,0.5083711948636309,False Alarm
0.028295248,65,0,0.002641374,8328.0,2,0,0,0,0,21.997362672,0,0,0,0,0.05881635647507235,Hit (Good Payer)
0.9999999,64,0,0.0,1600.0,2,0,0,0,0,0.0,0,1,0,0,0.3839855787998884,Hit (Good Payer)
0.291806509,54,0,3102.0,5400.0,28,0,2,0,0,16750800.0,0,0,0,0,0.17707535613451378,Hit (Good Payer)
0.044865919,63,0,0.11966871,15333.0,4,0,1,0,0,1834.88033043,0,0,0,0,0.06716513749393983,Hit (Good Payer)
0.432134218,54,1,0.732726727,10000.0,19,0,2,0,2,7327.267269999999,1,0,0,0,0.4909883157695512,Hit (Good Payer)
0.703499803,37,0,0.337864854,2500.0,9,0,0,0,1,844.662135,0,0,0,0,0.42943619698022223,Hit (Good Payer)
0.583437355,60,0,0.773889303,4028.0,16,0,1,0,0,3117.226112484,0,0,0,0,0.3585935199616032,Hit (Good Payer)
0.046998763,64,0,1900.0,5400.0,12,0,1,0,0,10260000.0,0,0,0,0,0.06885222692997957,Hit (Good Payer)
0.287640972,33,0,0.260693883,7176.0,6,0,2,0,1,1870.739304408,0,0,0,0,0.1679888158955273,Hit (Good Payer)
0.101544334,52,0,0.355617456,14000.0,24,0,1,0,2,4978.644384,0,0,0,0,0.23232569385279456,Hit (Good Payer)
0.029771167,57,0,0.235977526,10500.0,18,0,2,0,0,2477.7640229999997,0,0,0,0,0.16007337709814762,Hit (Good Payer)
0.872175783,61,0,0.359334939,12870.0,15,0,2,0,0,4624.640664930001,0,1,0,0,0.3921636687597641,Hit (Good Payer)
0.40271512,38,0,0.263353328,3500.0,10,0,0,0,1,921.736648,0,0,0,0,0.3535058873264338,Hit (Good Payer)
0.50121615,31,0,0.101530842,8883.0,5,0,1,0,0,901.898469486,0,0,0,0,0.31324087992963767,Hit (Good Payer)
0.476277725,57,0,0.470056826,6862.0,9,0,1,0,2,3225.529940012,0,0,0,0,0.28442428665998765,Hit (Good Payer)
0.06826028,50,0,3603.0,5400.0,9,0,2,0,0,19456200.0,0,0,0,0,0.17280907162908124,Hit (Good Payer)
0.040665989,68,0,0.018567008,4200.0,3,0,0,0,0,77.9814336,0,0,0,0,0.06642363772671497,Hit (Good Payer)
0.141956277,63,0,0.960918752,2916.0,10,0,1,0,1,2802.039080832,0,0,1,0,0.21438192982184312,Miss (Hidden Default)
0.9999999,45,1,1.094979352,4600.0,3,4,0,0,1,5036.9050191999995,5,1,0,1,0.956432358837889,False Alarm
0.007110321,39,0,0.482565228,4100.0,7,0,2,0,1,1978.5174348,0,0,0,0,0.20616602826872438,Hit (Good Payer)
0.9999999,23,0,0.079068241,3047.0,2,0,0,0,2,240.920930327,0,1,0,1,0.6008190343943034,False Alarm
0.073331824,32,0,0.453386653,4000.0,8,0,1,0,0,1813.546612,0,0,0,0,0.21008625737902725,Hit (Good Payer)
0.416348133,54,1,0.076620825,2035.0,7,0,0,0,2,155.923378875,1,0,0,0,0.48011427528298406,Hit (Good Payer)
0.005731607,79,0,0.204914619,2400.0,12,0,0,0,0,491.7950856,0,0,0,0,0.13657924493675205,Hit (Good Payer)
0.092838387,39,0,0.378180151,8725.0,11,0,3,0,1,3299.621817475,0,0,1,0,0.25106972253288357,Miss (Hidden Default)
0.675081924,53,0,0.411113843,12200.0,7,0,2,0,2,5015.5888846,0,0,0,0,0.3084964534561371,Hit (Good Payer)
0.0,67,0,0.121626125,3000.0,3,0,0,0,0,364.878375,0,0,0,0,0.11326705723773343,Hit (Good Payer)
0.639261682,48,0,2713.0,5400.0,9,0,2,0,1,14650200.0,0,0,0,0,0.44611134938131336,Hit (Good Payer)
0.341639748,22,0,0.074423771,3600.0,5,0,0,1,0,267.9255756,1,0,1,1,0.5054433435505191,Hit (Defaulter)
0.293967337,36,0,0.778957084,4333.0,7,0,2,0,0,3375.221044972,0,0,0,0,0.28564313030642513,Hit (Good Payer)
0.137422389,49,0,0.385247944,4012.0,15,0,2,0,1,1545.614751328,0,0,0,0,0.23828832569124775,Hit (Good Payer)
0.273763607,41,0,0.270158689,7750.0,4,0,1,0,1,2093.72983975,0,0,0,0,0.1502099832318358,Hit (Good Payer)
0.069383147,71,0,0.038211382,3689.0,5,0,0,0,0,140.961788198,0,0,0,0,0.07953094330078013,Hit (Good Payer)
0.009465405,59,1,0.275890099,6150.0,4,0,1,0,1,1696.72410885,1,0,0,0,0.31106824885669027,Hit (Good Payer)
0.036051683,47,0,0.253303965,8625.0,10,0,1,0,2,2184.746698125,0,0,0,0,0.13038022179206993,Hit (Good Payer)
0.85085819,54,1,1067.0,5400.0,7,2,0,1,0,5761800.0,4,1,0,1,0.9516456873322336,False Alarm
0.000857129,52,0,0.229233173,14722.0,8,0,2,0,2,3374.7707729060003,0,0,0,0,0.10171575389527038,Hit (Good Payer)
0.023545348,61,0,1590.0,5400.0,6,0,1,0,0,8586000.0,0,0,0,0,0.05116820011584755,Hit (Good Payer)
0.48410106,34,0,0.342573438,4833.0,3,0,1,0,3,1655.657425854,0,0,0,0,0.2959991316088949,Hit (Good Payer)
0.130986901,84,0,760.0,5400.0,3,0,1,0,0,4104000.0,0,0,0,0,0.06048499252589723,Hit (Good Payer)
0.077400026,41,0,0.322669333,4000.0,8,0,1,0,2,1290.677332,0,0,0,0,0.17727173341200955,Hit (Good Payer)
0.803219678,68,0,0.1470731,10300.0,6,0,1,0,1,1514.85293,0,1,0,0,0.3083962084192278,Hit (Good Payer)
0.9999999,30,1,0.453900709,2255.0,2,1,0,0,1,1023.546098795,2,1,0,1,0.8833021939368011,False Alarm
0.0,60,0,0.177166049,11333.0,5,0,1,0,0,2007.822833317,0,0,0,0,0.07983919867329252,Hit (Good Payer)
0.402099142,49,2,1168.0,5400.0,6,0,1,1,2,6307200.0,3,0,0,1,0.7948942042655327,False Alarm
0.058140781,44,0,0.285484343,6833.0,7,0,1,0,2,1950.714515719,0,0,0,0,0.13244104836352072,Hit (Good Payer)
0.046486919,69,0,1930.0,5400.0,8,0,1,0,3,10422000.0,0,0,0,0,0.09089500327801085,Hit (Good Payer)
0.025282057,71,0,0.011997001,4000.0,7,0,0,0,1,47.988004,0,0,0,0,0.07825200998550223,Hit (Good Payer)
0.118534133,39,0,0.496613267,9300.0,10,0,3,0,1,4618.5033831,0,0,1,0,0.2902227842339957,Miss (Hidden Default)
0.017849108,73,0,176.0,5400.0,8,0,0,0,0,950400.0,0,0,0,0,0.06684418188703163,Hit (Good Payer)
0.502473829,34,0,0.151538822,6400.0,8,0,0,0,3,969.8484608,0,0,0,0,0.3467019544492594,Hit (Good Payer)
0.395700729,40,0,0.210629279,9200.0,11,0,0,0,3,1937.7893668,0,0,0,0,0.24452743385761802,Hit (Good Payer)
0.772569607,69,0,0.575106223,4000.0,18,0,1,0,0,2300.424892,0,1,0,0,0.49874005808184096,Hit (Good Payer)
0.9999999,49,1,0.447248655,7250.0,7,0,1,3,0,3242.55274875,4,1,0,1,0.8992465294731918,False Alarm
0.050264498,49,0,0.321540266,5115.0,6,0,1,0,2,1644.67846059,0,0,0,0,0.14272911959706427,Hit (Good Payer)
0.0,51,0,0.005998081,4167.0,5,0,0,0,0,24.994003527,0,0,0,0,0.1259013111680639,Hit (Good Payer)
0.444197717,69,0,3308.0,5400.0,10,0,2,0,0,17863200.0,0,0,0,0,0.20541574826526926,Hit (Good Payer)
0.026378411,30,0,0.003499125,4000.0,4,0,0,0,0,13.9965,0,0,0,0,0.12200201105069469,Hit (Good Payer)
0.635934563,54,0,0.575147254,10525.0,9,0,4,0,0,6053.42484835,0,0,0,0,0.4805133091118662,Hit (Good Payer)
0.9999999,45,0,0.35523275,3028.0,3,0,0,0,0,1075.644767,0,1,0,1,0.5464063503019295,False Alarm
0.302449652,61,0,0.451654491,6980.0,9,0,1,0,1,3152.54834718,0,0,0,0,0.21100552827435334,Hit (Good Payer)
0.560878244,50,0,834.0,5400.0,2,0,1,0,1,4503600.0,0,0,0,0,0.42566674599963,Hit (Good Payer)
0.150406011,40,1,0.116376725,5000.0,4,0,0,1,2,581.883625,2,0,0,1,0.7338816364572243,False Alarm
0.227457208,72,0,0.042985671,3000.0,6,0,1,0,0,128.95701300000002,0,0,0,0,0.11510157721903802,Hit (Good Payer)
0.930116473,44,0,0.023809524,671.0,1,0,0,0,0,15.976190604,0,1,0,1,0.5284394741358172,False Alarm
0.268279853,26,0,0.590704648,2000.0,6,0,2,0,0,1181.409296,0,0,1,0,0.2475219222700644,Miss (Hidden Default)
0.256749873,55,0,0.160041225,13583.0,7,0,1,0,0,2173.8399591750003,0,0,0,0,0.13035802451178782,Hit (Good Payer)
0.376782077,31,0,0.15208854,2800.0,5,0,1,0,2,425.847912,0,0,1,0,0.2423956372477002,Miss (Hidden Default)
0.9999999,51,0,0.447745544,8582.0,8,0,2,0,2,3842.552258608,0,1,0,0,0.4553901275587021,Hit (Good Payer)
0.152989801,65,0,704.0,5400.0,4,0,1,0,0,3801600.0,0,0,0,0,0.07085709267757931,Hit (Good Payer)
0.9999999,53,1,0.586219207,2800.0,4,0,1,0,1,1641.4137796,1,1,0,1,0.7626405224032774,False Alarm
0.025275959,73,0,0.051982672,3000.0,9,0,1,0,0,155.948016,0,0,0,0,0.10757642392177132,Hit (Good Payer)
0.062773004,61,0,0.49320672,6844.0,24,0,1,1,3,3375.50679168,1,0,0,1,0.5069046910086619,False Alarm
0.0,62,1,2.058907533,2800.0,17,0,3,0,0,5764.9410924,1,0,0,0,0.4036974805752769,Hit (Good Payer)
0.008912539,50,0,0.164392679,3004.0,10,0,1,0,2,493.835607716,0,0,0,0,0.15913526553705104,Hit (Good Payer)
0.428761873,54,1,0.437797417,1470.0,3,2,0,0,0,643.5622029900001,3,0,1,1,0.8543065351568069,Hit (Defaulter)
0.046953047,25,0,0.027720314,7250.0,5,0,0,0,0,200.9722765,0,0,0,0,0.14565330768272244,Hit (Good Payer)
0.0,59,0,0.0,3281.0,4,0,0,0,0,0.0,0,0,0,0,0.09264645490348328,Hit (Good Payer)
0.751996561,76,0,0.312871134,12966.0,8,0,2,0,0,4056.687123444,0,1,0,0,0.26292964365434907,Hit (Good Payer)
0.14518115,38,0,0.349233883,6917.0,9,0,1,0,2,2415.650768711,0,0,0,0,0.22131950039232645,Hit (Good Payer)
0.024639786,56,0,0.267716535,8000.0,9,0,1,0,2,2141.7322799999997,0,0,0,0,0.0978323917799451,Hit (Good Payer)
0.497361812,68,0,0.490411408,6100.0,8,0,2,0,0,2991.5095888,0,0,0,0,0.24359265871425392,Hit (Good Payer)
0.115267488,42,0,0.195707239,7500.0,3,0,1,0,3,1467.8042925,0,0,0,0,0.1259088938334477,Hit (Good Payer)
0.0,65,0,4803.0,5400.0,8,0,1,0,0,25936200.0,0,0,0,0,0.14552552807873104,Hit (Good Payer)
0.046438142,69,0,1609.0,5400.0,4,0,1,0,1,8688600.0,0,0,0,0,0.09260798505826706,Hit (Good Payer)
0.184473169,41,1,0.222510823,8084.0,13,0,2,0,2,1798.777493132,1,0,0,0,0.45735569012096955,Hit (Good Payer)
